,City,Year,Month,AQI,Range,Air Quality level,PM2.5,PM10,SO2,CO,NO2,O3
19268,驻马店,2018,09,82,48~144,良,38,74,12,0.637,32,125
19269,驻马店,2018,10,99,58~183,良,55,104,13,0.639,46,136
19270,驻马店,2018,11,116,48~280,轻度污染,85,131,11,0.952,42,84
19271,章丘,2014,01,91,64~118,良,68,100,79,1.9,59,44
19272,章丘,2014,02,103,53~134,轻度污染,78,98,68,1.567,48,61
19273,章丘,2014,03,81,53~132,良,56,98,61,1.1,33,73
19274,章丘,2014,04,90,37~144,良,59,97,54,1.681,40,89
19275,章丘,2014,05,96,41~171,良,38,83,42,1.206,26,152
19276,章丘,2014,06,118,61~391,轻度污染,57,81,49,1.814,27,157
19277,章丘,2014,07,107,49~173,轻度污染,41,69,36,1.758,24,162
19278,章丘,2014,08,114,47~200,轻度污染,41,68,32,1.468,24,171
19279,章丘,2014,09,84,44~149,良,46,78,49,1.667,27,122
19280,章丘,2014,10,78,38~118,良,46,80,42,1.484,31,104
19281,章丘,2014,11,83,50~201,良,58,98,59,2.053,36,54
19282,章丘,2014,12,75,41~145,良,48,93,60,1.997,36,36
19283,章丘,2015,01,127,62~241,轻度污染,85,182,104,2.252,50,33
19284,章丘,2015,02,127,50~251,轻度污染,94,157,81,1.789,51,42
19285,章丘,2015,03,136,65~406,轻度污染,88,189,79,1.603,45,64
19286,章丘,2015,04,98,55~216,良,66,119,62,1.617,39,87
19287,章丘,2015,05,74,33~152,良,35,68,47,1.416,32,119
19288,章丘,2015,06,121,53~201,轻度污染,33,66,50,1.547,28,182
19289,章丘,2015,07,108,45~185,轻度污染,38,61,35,1.684,25,165
19290,章丘,2015,08,85,37~152,良,29,50,29,1.758,33,136
19291,章丘,2015,09,87,39~217,良,46,87,43,1.19,38,115
19292,章丘,2015,10,119,64~238,轻度污染,79,164,49,1.125,53,95
19293,章丘,2015,11,141,30~324,轻度污染,108,160,70,1.733,51,43
19294,章丘,2015,12,190,63~500,中度污染,146,229,106,2.565,69,37
19295,章丘,2016,01,147,60~400,轻度污染,111,183,85,1.761,57,46
19296,章丘,2016,02,111,41~286,轻度污染,76,143,51,1.255,36,78
19297,章丘,2016,03,122,75~230,轻度污染,79,179,50,1.106,40,130
19298,章丘,2016,04,130,74~220,轻度污染,81,199,43,1.223,40,151
19299,章丘,2016,05,114,60~187,轻度污染,51,121,28,1.016,32,159
19300,章丘,2016,06,122,82~193,轻度污染,52,106,24,1.043,28,183
19301,章丘,2016,07,111,36~201,轻度污染,57,96,18,1.161,24,164
19302,章丘,2016,08,88,46~165,良,41,76,23,1.232,31,137
19303,章丘,2016,09,113,55~202,轻度污染,61,121,32,1.337,45,164
19304,章丘,2016,10,89,46~156,良,60,114,31,1.213,47,79
19305,章丘,2016,11,109,38~183,轻度污染,78,146,32,1.2,44,58
19306,章丘,2016,12,166,57~500,中度污染,128,207,41,1.687,58,49
19307,章丘,2017,01,181,55~500,中度污染,135,216,44,2.003,57,54
19308,章丘,2017,02,121,62~242,轻度污染,87,147,40,1.121,42,94
19309,章丘,2017,03,103,67~195,轻度污染,70,137,37,1.168,44,109
19310,章丘,2017,04,103,70~252,轻度污染,59,137,28,0.917,35,131
19311,章丘,2017,05,134,68~252,轻度污染,52,142,27,0.858,28,176
19312,章丘,2017,06,128,48~205,轻度污染,52,107,22,0.877,31,188
19313,章丘,2017,07,102,53~205,轻度污染,56,102,13,1.103,26,133
19314,章丘,2017,08,92,34~161,良,39,76,13,0.935,27,143
19315,章丘,2017,09,93,55~153,良,44,97,17,0.823,34,145
19316,章丘,2017,10,91,25~163,良,62,109,17,1.119,43,80
19317,章丘,2017,11,96,51~180,良,60,132,26,0.96,45,64
19318,章丘,2017,12,125,54~373,轻度污染,88,158,28,1.332,51,28
19319,章丘,2018,01,119,48~272,轻度污染,85,151,30,1.287,49,57
19320,章丘,2018,02,98,54~200,良,61,122,25,1.061,28,82
19321,章丘,2018,03,95,50~236,良,61,114,23,1.052,34,113
19322,章丘,2018,04,109,46~280,轻度污染,54,138,19,0.91,32,133
19323,章丘,2018,05,104,43~183,轻度污染,49,111,17,0.865,32,151
19324,章丘,2018,06,119,60~157,轻度污染,38,83,15,0.817,23,179
19325,章丘,2018,07,93,44~176,良,38,69,14,0.832,23,143
19326,章丘,2018,08,96,24~177,良,32,63,18,0.939,30,147
19327,章丘,2018,09,79,45~119,良,35,77,20,0.89,39,119
19328,章丘,2018,10,79,53~134,良,41,96,22,0.865,48,99
19329,章丘,2018,11,110,47~279,轻度污染,76,139,23,1.214,43,69
19330,肇庆,2013,12,120,23~213,轻度污染,90,120,31,1.31,47,83
19331,肇庆,2014,01,151,60~411,中度污染,117,135,32,1.545,56,102
19332,肇庆,2014,02,80,15~181,良,59,68,28,1.179,34,73
19333,肇庆,2014,03,96,32~241,良,71,95,45,1.49,47,69
19334,肇庆,2014,04,88,53~189,良,61,86,32,1.327,40,98
19335,肇庆,2014,05,64,35~146,良,39,61,25,1.371,38,83
19336,肇庆,2014,06,72,40~158,良,36,64,22,1.227,27,110
19337,肇庆,2014,07,68,37~139,良,33,58,23,0.826,24,108
19338,肇庆,2014,08,66,25~203,良,27,48,23,0.81,25,108
19339,肇庆,2014,09,63,25~135,良,34,57,20,0.843,27,108
19340,肇庆,2014,10,112,69~200,轻度污染,69,100,22,0.977,33,166
19341,肇庆,2014,11,86,21~180,良,62,85,25,1.103,36,102
19342,肇庆,2014,12,68,28~117,良,44,73,24,0.942,37,72
19343,肇庆,2015,01,85,25~157,良,60,91,25,1.187,53,80
19344,肇庆,2015,02,87,28~165,良,64,83,16,1.146,32,73
19345,肇庆,2015,03,60,16~130,良,41,59,24,1.145,33,50
19346,肇庆,2015,04,65,20~127,良,38,60,24,0.913,28,100
19347,肇庆,2015,05,50,27~100,良,28,44,23,0.926,31,77
19348,肇庆,2015,06,42,30~61,优,19,35,20,0.737,19,79
19349,肇庆,2015,07,58,30~144,良,25,40,18,0.697,15,103
19350,肇庆,2015,08,70,40~134,良,35,54,19,0.684,22,116
19351,肇庆,2015,09,78,28~179,良,40,57,21,0.877,25,124
19352,肇庆,2015,10,75,23~142,良,40,59,18,0.806,31,123
19353,肇庆,2015,11,63,26~158,良,40,62,19,0.997,40,79
19354,肇庆,2015,12,55,25~134,良,34,53,15,1.139,39,44
19355,肇庆,2016,01,54,30~118,良,33,50,12,1.184,39,44
19356,肇庆,2016,02,48,21~77,优,31,48,9,0.952,23,67
19357,肇庆,2016,03,72,20~110,良,47,68,23,1.132,48,65
19358,肇庆,2016,04,64,39~124,良,42,62,24,0.967,36,68
19359,肇庆,2016,05,71,30~150,良,33,55,18,0.871,27,109
19360,肇庆,2016,06,53,34~104,良,24,42,17,0.74,25,94
19361,肇庆,2016,07,56,28~167,良,23,42,17,0.713,21,94
19362,肇庆,2016,08,73,30~175,良,34,55,14,0.823,30,117
19363,肇庆,2016,09,76,26~153,良,35,56,13,0.797,28,122
19364,肇庆,2016,10,57,28~97,良,35,52,13,0.813,25,93
19365,肇庆,2016,11,75,23~175,良,52,74,16,1.11,41,80
19366,肇庆,2016,12,81,38~133,良,59,81,16,1.139,50,81
19367,肇庆,2017,01,83,32~183,良,60,72,10,1.339,37,81
19368,肇庆,2017,02,68,30~111,良,49,58,13,1.121,35,83
19369,肇庆,2017,03,73,31~116,良,51,69,17,1.229,48,51
19370,肇庆,2017,04,71,31~121,良,42,62,15,0.983,39,82
19371,肇庆,2017,05,79,35~181,良,37,57,15,0.939,35,122
19372,肇庆,2017,06,45,34~79,优,20,38,12,0.857,25,80
19373,肇庆,2017,07,68,29~153,良,28,43,13,0.903,36,105
19374,肇庆,2017,08,54,24~99,良,22,38,13,0.868,26,99
19375,肇庆,2017,09,90,37~213,良,40,56,14,1.043,37,143
19376,肇庆,2017,10,74,27~156,良,37,53,12,1.042,36,124
19377,肇庆,2017,11,63,23~114,良,42,56,13,1.017,38,69
19378,肇庆,2017,12,80,25~150,良,57,80,19,1.168,52,53
19379,肇庆,2018,01,93,27~196,良,66,84,15,1.213,59,67
19380,肇庆,2018,02,69,25~143,良,50,60,9,0.911,29,78
19381,肇庆,2018,03,70,30~155,良,43,61,17,0.874,38,102
19382,肇庆,2018,04,66,30~125,良,40,69,18,0.867,36,82
19383,肇庆,2018,05,58,34~99,良,24,41,12,0.69,26,94
19384,肇庆,2018,06,71,22~169,良,28,41,10,0.79,27,115
19385,肇庆,2018,07,65,35~138,良,26,41,12,0.735,28,104
19386,肇庆,2018,08,63,33~154,良,27,40,10,0.839,27,106
19387,肇庆,2018,09,58,25~113,良,26,40,9,0.693,24,103
19388,肇庆,2018,10,74,28~122,良,38,57,13,0.861,39,109
19389,肇庆,2018,11,67,34~109,良,45,63,14,0.966,43,80
19390,中山,2013,12,114,19~178,轻度污染,86,114,42,1.423,63,66
19391,中山,2014,01,95,52~172,良,70,101,35,1.277,54,99
19392,中山,2014,02,58,19~152,良,40,55,25,1.264,35,62
19393,中山,2014,03,63,28~119,良,44,65,23,1.455,38,59
19394,中山,2014,04,62,34~143,良,35,48,14,1.29,31,93
19395,中山,2014,05,35,17~79,优,19,27,8,0.9,18,57
19396,中山,2014,06,54,23~195,良,23,36,8,0.763,15,92
19397,中山,2014,07,54,17~144,良,21,32,11,0.765,16,94
19398,中山,2014,08,39,14~109,优,14,24,13,0.871,13,73
19399,中山,2014,09,70,22~152,良,29,43,17,1.073,21,116
19400,中山,2014,10,87,43~127,良,52,77,21,1.323,33,132
19401,中山,2014,11,67,34~102,良,47,72,23,1.093,33,58
19402,中山,2014,12,83,20~130,良,61,90,22,1.323,38,50
19403,中山,2015,01,72,25~134,良,52,80,18,1.51,41,63
19404,中山,2015,02,74,17~149,良,54,73,13,1.325,37,61
19405,中山,2015,03,48,23~76,优,32,50,12,1.074,32,43
19406,中山,2015,04,54,21~111,良,28,44,11,0.873,23,85
19407,中山,2015,05,33,16~115,优,15,24,9,0.897,16,60
19408,中山,2015,06,26,19~40,优,10,20,9,0.727,11,51
19409,中山,2015,07,49,21~125,优,19,32,6,0.852,18,87
19410,中山,2015,08,61,22~171,良,26,39,9,0.958,22,99
19411,中山,2015,09,68,27~162,良,31,44,10,0.923,22,109
19412,中山,2015,10,75,23~148,良,46,64,15,0.984,37,113
19413,中山,2015,11,62,28~115,良,42,59,11,1.143,40,76
19414,中山,2015,12,60,38~124,良,37,60,14,1.468,41,40
19415,中山,2016,01,55,29~87,良,33,53,13,1.223,41,38
19416,中山,2016,02,51,23~94,良,28,49,10,1.041,34,54
19417,中山,2016,03,68,37~124,良,36,57,12,1.032,51,61
19418,中山,2016,04,49,27~120,优,30,40,8,1.097,25,65
19419,中山,2016,05,53,23~155,良,24,35,8,0.858,20,91
19420,中山,2016,06,34,25~52,优,12,23,7,0.687,16,65
19421,中山,2016,07,52,20~146,良,16,29,8,0.748,19,89
19422,中山,2016,08,80,27~163,良,26,39,8,0.897,26,127
19423,中山,2016,09,80,25~156,良,29,43,12,0.86,31,122
19424,中山,2016,10,60,24~110,良,30,44,15,0.858,31,96
19425,中山,2016,11,64,28~156,良,37,54,15,0.917,41,79
19426,中山,2016,12,87,37~134,良,57,82,19,1.081,68,93
19427,中山,2017,01,80,43~125,良,52,66,12,1.145,49,89
19428,中山,2017,02,69,42~142,良,43,52,11,0.861,40,100
19429,中山,2017,03,66,35~122,良,39,57,11,0.932,48,68
19430,中山,2017,04,69,28~167,良,28,44,8,0.847,32,94
19431,中山,2017,05,90,23~203,良,31,46,10,0.842,29,138
19432,中山,2017,06,32,20~59,优,11,21,6,0.703,13,62
19433,中山,2017,07,53,21~204,良,15,26,7,0.726,23,80
19434,中山,2017,08,57,21~205,良,17,29,7,0.748,18,97
19435,中山,2017,09,85,23~207,良,26,40,10,0.843,24,133
19436,中山,2017,10,95,30~200,良,34,52,13,0.9,36,147
19437,中山,2017,11,79,43~141,良,46,67,12,1.103,56,86
19438,中山,2017,12,87,42~138,良,59,81,16,1.045,65,60
19439,中山,2018,01,81,38~145,良,50,66,12,1.006,60,68
19440,中山,2018,02,62,23~102,良,42,52,9,0.704,37,76
19441,中山,2018,03,59,26~100,良,29,45,10,0.671,34,97
19442,中山,2018,04,57,22~97,良,30,53,10,0.72,29,85
19443,中山,2018,05,56,30~151,良,18,29,7,0.619,14,102
19444,中山,2018,06,67,24~207,良,17,28,7,0.667,17,109
19445,中山,2018,07,42,22~161,优,13,24,7,0.552,13,73
19446,中山,2018,08,77,24~207,良,23,33,8,0.835,20,123
19447,中山,2018,09,67,21~134,良,23,36,6,0.713,19,114
19448,中山,2018,10,82,36~155,良,34,53,10,0.706,35,125
19449,中山,2018,11,68,37~116,良,38,59,10,0.848,47,84
19450,舟山,2013,12,99,40~345,良,71,107,22,1.153,40,84
19451,舟山,2014,01,73,37~190,良,47,75,14,0.784,28,82
19452,舟山,2014,02,53,29~118,良,30,42,6,1.096,15,87
19453,舟山,2014,03,61,32~115,良,31,50,7,0.794,22,106
19454,舟山,2014,04,59,42~90,良,28,44,5,0.78,20,105
19455,舟山,2014,05,78,38~151,良,40,63,8,1.006,22,130
19456,舟山,2014,06,60,39~121,良,25,33,7,0.62,15,107
19457,舟山,2014,07,47,15~125,优,21,30,4,0.752,12,85
19458,舟山,2014,08,58,22~124,良,20,31,4,0.787,12,105
19459,舟山,2014,09,63,23~114,良,22,35,5,0.687,13,113
19460,舟山,2014,10,68,36~154,良,23,50,7,0.716,14,121
19461,舟山,2014,11,55,36~122,良,26,46,8,0.627,20,97
19462,舟山,2014,12,68,38~115,良,43,83,14,0.826,36,68
19463,舟山,2015,01,76,35~198,良,51,83,13,0.919,35,81
19464,舟山,2015,02,67,35~144,良,40,65,7,0.757,21,97
19465,舟山,2015,03,58,37~88,良,25,40,5,0.694,21,106
19466,舟山,2015,04,73,35~130,良,30,52,7,0.743,26,123
19467,舟山,2015,05,69,44~116,良,22,36,7,0.471,18,122
19468,舟山,2015,06,58,35~143,良,23,36,6,0.52,26,105
19469,舟山,2015,07,58,29~138,良,21,32,7,0.487,16,102
19470,舟山,2015,08,53,23~101,良,20,31,6,0.552,13,95
19471,舟山,2015,09,75,37~138,良,20,33,8,0.56,14,127
19472,舟山,2015,10,78,49~138,良,27,46,10,0.61,16,133
19473,舟山,2015,11,48,29~89,优,28,41,8,0.74,22,81
19474,舟山,2015,12,71,39~201,良,48,70,12,0.829,34,72
19475,舟山,2016,01,67,41~160,良,42,61,12,0.871,27,87
19476,舟山,2016,02,63,42~127,良,38,58,9,0.717,20,104
19477,舟山,2016,03,62,34~101,良,27,46,9,0.51,22,106
19478,舟山,2016,04,74,42~142,良,28,46,7,0.583,25,125
19479,舟山,2016,05,81,42~140,良,29,53,8,0.723,21,134
19480,舟山,2016,06,56,29~98,良,17,28,9,0.5,18,102
19481,舟山,2016,07,44,18~123,优,19,32,8,0.426,15,84
19482,舟山,2016,08,47,19~115,优,14,26,9,0.632,12,83
19483,舟山,2016,09,56,18~120,良,18,32,10,0.713,13,100
19484,舟山,2016,10,49,23~83,优,14,30,8,0.626,12,92
19485,舟山,2016,11,47,32~70,优,22,43,9,0.753,18,81
19486,舟山,2016,12,58,32~104,良,35,59,10,0.91,26,75
19487,舟山,2017,01,54,37~92,良,30,48,10,0.852,19,87
19488,舟山,2017,02,64,41~112,良,36,56,11,0.839,21,102
19489,舟山,2017,03,69,42~98,良,29,51,10,0.755,21,122
19490,舟山,2017,04,76,42~123,良,29,54,11,0.737,24,129
19491,舟山,2017,05,75,28~133,良,20,43,10,0.629,16,125
19492,舟山,2017,06,68,30~173,良,20,32,8,0.71,16,119
19493,舟山,2017,07,57,22~142,良,18,36,8,0.561,15,101
19494,舟山,2017,08,67,21~171,良,21,36,7,0.665,14,114
19495,舟山,2017,09,61,28~140,良,16,30,7,0.733,10,111
19496,舟山,2017,10,57,29~103,良,15,33,7,0.632,9,106
19497,舟山,2017,11,53,34~154,良,24,47,9,0.883,25,84
19498,舟山,2017,12,63,37~175,良,38,69,11,1.11,27,50
19499,舟山,2018,01,58,33~145,良,35,53,8,0.968,22,77
19500,舟山,2018,02,60,38~124,良,34,57,9,0.814,23,90
19501,舟山,2018,03,51,33~75,良,25,40,8,0.806,24,93
19502,舟山,2018,04,67,27~167,良,26,56,10,0.82,26,109
19503,舟山,2018,05,61,33~135,良,23,44,8,0.794,22,108
19504,舟山,2018,06,60,22~149,良,20,32,7,0.7,16,108
19505,舟山,2018,07,35,18~90,优,15,29,6,0.597,11,61
19506,舟山,2018,08,40,21~119,优,13,25,5,0.606,8,74
19507,舟山,2018,09,53,17~116,良,15,29,5,0.647,13,96
19508,舟山,2018,10,57,37~87,良,19,36,5,0.713,21,103
19509,舟山,2018,11,45,28~62,优,20,33,4,0.614,22,82
19510,昭通,2014,12,128,128~128,轻度污染,98,187,87,0.9,38,127
19511,昭通,2015,01,75,34~154,良,53,86,51,1.01,20,80
19512,昭通,2015,02,70,47~121,良,47,81,35,1.129,13,94
19513,昭通,2015,03,71,52~106,良,42,81,25,0.745,14,115
19514,昭通,2015,04,64,42~93,良,32,65,31,0.577,14,112
19515,昭通,2015,05,73,44~105,良,24,60,26,0.674,16,127
19516,昭通,2015,06,59,41~82,良,18,44,20,0.8,10,108
19517,昭通,2015,07,75,44~99,良,32,58,33,0.763,16,128
19518,昭通,2015,08,63,44~92,良,34,54,41,0.783,20,108
19519,昭通,2015,09,43,28~95,优,18,38,29,1.008,16,76
19520,昭通,2015,10,56,38~82,良,31,60,39,1.023,19,87
19521,昭通,2015,11,58,34~90,良,33,66,40,1.167,24,76
19522,昭通,2015,12,58,32~99,良,37,58,43,0.9,20,63
19523,昭通,2016,01,63,39~109,良,42,69,53,1.094,20,77
19524,昭通,2016,02,70,41~166,良,43,67,38,0.907,18,107
19525,昭通,2016,03,73,48~129,良,37,66,31,0.717,15,121
19526,昭通,2016,04,65,45~90,良,24,48,16,0.586,12,117
19527,昭通,2016,05,77,45~112,良,25,53,13,0.674,12,131
19528,昭通,2016,06,62,33~113,良,21,41,10,0.527,10,111
19529,昭通,2016,07,51,29~86,良,24,40,17,0.484,9,93
19530,昭通,2016,08,54,0~90,良,24,42,19,1.01,13,97
19531,昭通,2016,09,46,0~80,优,20,38,13,0.713,18,86
19532,昭通,2016,10,43,0~78,优,23,45,11,0.668,17,69
19533,昭通,2016,11,60,35~97,良,40,67,19,0.927,25,73
19534,昭通,2016,12,69,35~122,良,49,80,30,0.987,29,70
19535,昭通,2017,01,69,43~139,良,49,67,24,0.874,22,84
19536,昭通,2017,02,68,47~116,良,50,66,21,0.921,19,94
19537,昭通,2017,03,63,40~95,良,33,54,14,0.871,21,108
19538,昭通,2017,04,73,45~124,良,36,60,11,0.72,20,127
19539,昭通,2017,05,79,40~112,良,27,58,12,0.574,20,134
19540,昭通,2017,06,59,34~95,良,23,42,9,0.577,19,109
19541,昭通,2017,07,55,0~89,良,25,52,13,0.51,18,95
19542,昭通,2017,08,54,31~78,良,23,52,19,0.59,18,96
19543,昭通,2017,09,50,30~75,良,19,47,17,0.543,20,87
19544,昭通,2017,10,39,27~64,优,18,35,14,0.703,19,71
19545,昭通,2017,11,52,28~80,良,27,58,24,0.86,25,84
19546,昭通,2017,12,77,28~243,良,46,83,40,0.974,28,51
19547,昭通,2018,01,62,36~109,良,36,75,29,1.139,24,75
19548,昭通,2018,02,57,32~84,良,32,65,19,0.882,18,85
19549,昭通,2018,03,62,40~80,良,27,62,16,0.706,19,109
19550,昭通,2018,04,70,40~92,良,23,61,14,0.52,18,123
19551,昭通,2018,05,64,45~100,良,22,53,11,0.535,17,113
19552,昭通,2018,06,53,30~101,良,13,29,12,0.617,16,98
19553,昭通,2018,07,46,32~84,优,13,30,12,0.606,14,88
19554,昭通,2018,08,58,30~89,良,18,40,17,0.626,17,107
19555,昭通,2018,09,37,25~60,优,10,23,11,0.657,15,74
19556,昭通,2018,10,34,22~55,优,12,26,10,0.687,18,66
19557,昭通,2018,11,47,26~83,优,19,48,16,0.769,22,74
19558,中卫,2014,12,137,137~137,轻度污染,104,160,54,1.2,35,56
19559,中卫,2015,01,110,47~252,轻度污染,76,126,58,0.753,24,53
19560,中卫,2015,02,105,54~205,轻度污染,61,137,34,0.644,14,64
19561,中卫,2015,03,104,49~421,轻度污染,51,147,31,0.829,16,72
19562,中卫,2015,04,95,47~294,良,44,136,12,1.433,14,71
19563,中卫,2015,05,85,51~214,良,44,109,10,1.329,12,93
19564,中卫,2015,06,88,53~177,良,35,101,10,0.673,13,118
19565,中卫,2015,07,87,70~131,良,28,65,12,1.052,16,141
19566,中卫,2015,08,84,54~122,良,31,67,13,0.955,17,137
19567,中卫,2015,09,68,47~125,良,31,61,8,0.673,18,109
19568,中卫,2015,10,79,40~240,良,48,100,22,0.645,25,97
19569,中卫,2015,11,89,31~142,良,59,102,67,0.973,31,60
19570,中卫,2015,12,94,32~212,良,63,93,71,1.123,30,62
19571,中卫,2016,01,91,52~185,良,57,89,84,0.839,25,58
19572,中卫,2016,02,113,34~464,轻度污染,57,145,54,0.662,17,59
19573,中卫,2016,03,98,46~373,良,57,127,49,0.635,20,74
19574,中卫,2016,04,76,53~165,良,39,96,17,0.557,18,92
19575,中卫,2016,05,95,60~200,良,37,97,8,0.671,14,138
19576,中卫,2016,06,82,55~130,良,33,76,14,0.537,17,128
19577,中卫,2016,07,78,49~112,良,25,61,8,0.616,16,129
19578,中卫,2016,08,76,36~192,良,28,61,7,0.629,14,125
19579,中卫,2016,09,72,48~115,良,34,64,12,0.65,23,117
19580,中卫,2016,10,78,37~417,良,39,97,16,0.787,23,79
19581,中卫,2016,11,120,48~500,轻度污染,66,175,41,1.063,30,52
19582,中卫,2016,12,100,57~218,良,68,122,55,1.377,35,45
19583,中卫,2017,01,101,32~500,轻度污染,48,92,57,1.19,27,46
19584,中卫,2017,02,94,35~167,良,29,54,51,1.061,27,75
19585,中卫,2017,03,73,46~162,良,35,64,35,0.79,23,100
19586,中卫,2017,04,105,58~500,轻度污染,20,48,15,0.6,19,142
19587,中卫,2017,05,136,60~500,轻度污染,23,56,13,0.684,19,130
19588,中卫,2017,06,94,71~130,良,27,80,13,0.713,21,146
19589,中卫,2017,07,96,65~155,良,24,75,11,0.69,19,149
19590,中卫,2017,08,80,34~136,良,19,57,11,0.745,24,132
19591,中卫,2017,09,72,50~117,良,28,85,13,0.753,31,104
19592,中卫,2017,10,71,31~112,良,33,75,17,0.887,33,80
19593,中卫,2017,11,80,42~116,良,36,95,28,0.963,36,70
19594,中卫,2017,12,130,28~1090,轻度污染,33,67,26,1.084,35,44
19595,中卫,2018,01,67,0~108,良,36,82,25,0.9,28,70
19596,中卫,2018,02,56,0~98,良,32,63,23,0.914,25,94
19597,中卫,2018,03,43,0~121,优,20,59,22,0.765,27,114
19598,中卫,2018,04,52,0~111,良,24,67,16,0.61,23,121
19599,中卫,2018,05,39,0~114,优,12,34,13,0.623,20,134
19600,中卫,2018,06,100,65~133,良,22,62,14,0.783,22,156
19601,中卫,2018,07,98,43~462,良,16,39,9,0.861,15,121
19602,中卫,2018,08,68,38~91,良,21,40,9,0.903,15,118
19603,中卫,2018,09,56,27~89,良,20,45,12,0.777,20,96
19604,中卫,2018,10,65,44~137,良,36,74,17,0.865,28,91
19605,中卫,2018,11,98,37~500,良,48,144,18,0.703,32,67
19606,张掖,2014,12,123,123~123,轻度污染,94,139,112,1.8,48,61
19607,张掖,2015,01,110,65~234,轻度污染,75,148,110,1.255,34,66
19608,张掖,2015,02,105,61~163,轻度污染,73,142,88,0.971,24,90
19609,张掖,2015,03,135,76~480,轻度污染,75,206,73,1.01,24,112
19610,张掖,2015,04,110,57~449,轻度污染,56,134,20,0.627,15,126
19611,张掖,2015,05,94,64~203,良,39,95,17,0.419,16,142
19612,张掖,2015,06,83,53~194,良,35,80,14,0.627,16,124
19613,张掖,2015,07,75,61~104,良,25,56,12,0.406,14,128
19614,张掖,2015,08,75,53~125,良,21,46,15,0.419,18,124
19615,张掖,2015,09,61,43~133,良,18,40,15,0.533,19,108
19616,张掖,2015,10,62,39~87,良,17,38,19,0.948,27,112
19617,张掖,2015,11,61,38~83,良,28,58,65,1.19,34,78
19618,张掖,2015,12,74,36~129,良,44,74,87,1.187,36,74
19619,张掖,2016,01,77,52~122,良,49,92,82,1.5,35,73
19620,张掖,2016,02,88,53~215,良,42,116,70,1.214,26,93
19621,张掖,2016,03,104,53~236,轻度污染,50,156,45,1.123,26,97
19622,张掖,2016,04,71,51~130,良,31,80,15,0.753,19,107
19623,张掖,2016,05,81,53~160,良,31,89,13,0.629,17,123
19624,张掖,2016,06,100,59~500,良,39,96,8,0.52,16,137
19625,张掖,2016,07,80,34~185,良,30,69,6,0.516,16,125
19626,张掖,2016,08,61,33~164,良,24,46,5,0.377,17,96
19627,张掖,2016,09,60,37~93,良,19,44,8,0.437,18,107
19628,张掖,2016,10,67,45~101,良,31,73,9,0.719,23,108
19629,张掖,2016,11,99,57~380,良,57,138,21,0.643,28,83
19630,张掖,2016,12,71,50~112,良,47,86,22,0.813,28,72
19631,张掖,2017,01,88,48~500,良,43,77,25,1.061,27,82
19632,张掖,2017,02,92,49~376,良,30,61,21,1.071,24,102
19633,张掖,2017,03,80,58~290,良,30,77,17,0.51,24,123
19634,张掖,2017,04,79,38~113,良,16,49,10,0.457,24,129
19635,张掖,2017,05,114,60~500,轻度污染,10,36,7,0.41,18,136
19636,张掖,2017,06,96,62~143,良,16,49,7,0.347,15,150
19637,张掖,2017,07,81,46~152,良,11,30,8,0.358,14,134
19638,张掖,2017,08,72,44~95,良,9,27,8,0.474,14,127
19639,张掖,2017,09,65,49~98,良,13,40,9,0.38,19,115
19640,张掖,2017,10,58,31~80,良,25,64,12,0.519,22,98
19641,张掖,2017,11,66,50~117,良,33,79,17,0.73,26,83
19642,张掖,2017,12,121,40~860,轻度污染,33,66,17,0.639,23,44
19643,张掖,2018,01,62,0~100,良,34,81,15,0.574,19,70
19644,张掖,2018,02,59,0~94,良,34,64,12,0.639,14,92
19645,张掖,2018,03,42,0~103,优,18,52,11,0.561,20,103
19646,张掖,2018,04,46,0~88,优,14,46,8,0.513,18,110
19647,张掖,2018,05,54,0~92,良,17,40,7,0.332,14,123
19648,张掖,2018,06,80,54~109,良,19,46,6,0.39,13,133
19649,张掖,2018,07,86,51~110,良,18,35,5,0.319,13,141
19650,张掖,2018,08,73,46~129,良,19,31,3,0.429,11,122
19651,张掖,2018,09,56,40~78,良,19,40,6,0.413,12,103
19652,张掖,2018,10,80,39~272,良,43,91,13,0.587,24,102
19653,张掖,2018,11,95,40~500,良,45,125,17,0.676,24,74
19654,招远,2013,12,132,132~132,轻度污染,65,213,44,0.9,45,41
19655,招远,2014,01,142,50~327,轻度污染,109,153,47,1.319,45,43
19656,招远,2014,02,107,34~243,轻度污染,76,108,43,1.111,25,74
19657,招远,2014,03,113,61~200,轻度污染,82,142,36,0.855,44,93
19658,招远,2014,04,94,47~166,良,62,120,34,0.563,32,116
19659,招远,2014,05,97,48~165,良,56,121,40,0.526,29,146
19660,招远,2014,06,93,53~185,良,50,82,38,0.62,24,146
19661,招远,2014,07,98,41~172,良,53,77,21,0.639,21,151
19662,招远,2014,08,75,25~131,良,39,60,36,0.761,20,125
19663,招远,2014,09,65,38~103,良,34,56,25,0.64,24,110
19664,招远,2014,10,74,42~131,良,47,87,21,0.61,32,99
19665,招远,2014,11,102,39~237,轻度污染,74,120,37,1.12,41,62
19666,招远,2014,12,89,25~252,良,61,109,48,1.317,39,51
19667,招远,2015,01,94,25~240,良,66,106,52,1.419,38,44
19668,招远,2015,02,91,39~175,良,63,105,49,1.254,29,53
19669,招远,2015,03,90,36~192,良,62,113,38,0.984,29,69
19670,招远,2015,04,85,46~135,良,56,89,28,0.713,23,112
